Ano,Municipio,editMun,ID,ValorAbsoluto
2010,Gurupi,gurupi,369,6506.560898950671
2010,Ipueiras,ipueiras,370,1372.1625522972984
2010,Itacajá,itacaja,371,131.62719775112538
2010,Itaguatins,itaguatins,372,75.7197755374151
2010,Itapiratins,itapiratins,373,42.034124112173714
2010,Itaporã do Tocantins,itaporadotocantins,374,19.49848379485437
2010,Jaú do Tocantins,jaudotocantins,375,84.5768473402981
2010,Juarina,juarina,376,62.02409121206863
2010,Lagoa da Confusão,lagoadaconfusao,377,218.0675547054738
2010,Lagoa do Tocantins,lagoadotocantins,378,21.6603067888271
2010,Lajeado,lajeado,379,61.6836290874017
2010,Lavandeira,lavandeira,380,37.72021994668352
2010,Lizarda,lizarda,381,23.27822320758741
2010,Luzinópolis,luzinopolis,382,13.74093638602852
2010,Marianópolis do Tocantins,marianopolisdotocantins,383,39.379517041082
2010,Mateiros,mateiros,384,24.228800208782
2010,Maurilândia do Tocantins,maurilandiadotocantins,385,15.448725538990981
2010,Miracema do Tocantins,miracemadotocantins,386,901.782001963713
2010,Miranorte,miranorte,387,309.944118914101
2010,Monte do Carmo,montedocarmo,388,80.7628349924219
2010,Monte Santo do Tocantins,montesantodotocantins,389,14.37175089277334
2010,Palmeiras do Tocantins,palmeirasdotocantins,390,70.100803530745
2010,Muricilândia,muricilandia,391,14.39191144044501
2010,Natividade,natividade,392,176.7595486409005
2010,Nazaré,nazare,393,28.82785072740504
2010,Nova Olinda,novaolinda,394,295.8557935621302
2010,Nova Rosalândia,novarosalandia,395,54.00221193427569
2010,Novo Acordo,novoacordo,396,43.803169444208
2010,Novo Alegre,novoalegre,397,102.4232918268041
2010,Novo Jardim,novojardim,398,64.77461155556179
2010,Palmeirante,palmeirante,400,51.296253784672196
2010,Palmeirópolis,palmeiropolis,401,224.58612380713157
2010,Paraíso do Tocantins,paraisodotocantins,402,2619.567386538275
2010,Paranã,parana,403,144.4464338726896
2010,Pau D Arco,paudarco,404,50.7281304388067
2010,Pedro Afonso,pedroafonso,405,518.904830852298
2010,Peixe,peixe,406,224.3813391041084
2010,Pequizeiro,pequizeiro,407,52.361825795215694
2010,Colméia,colmeia,408,200.84907514232577
2010,Pindorama do Tocantins,pindoramadotocantins,409,55.19703824859911
2010,Piraquê,piraque,410,12.544700768995181
2010,Pium,pium,411,108.5730837292188
2010,Ponte Alta do Bom Jesus,pontealtadobomjesus,412,64.1546785692525
2010,Ponte Alta do Tocantins,pontealtadotocantins,413,117.7420884555766
2010,Porto Alegre do Tocantins,portoalegredotocantins,414,27.1656597960435
2010,Porto Nacional,portonacional,415,2928.0397411774343
2010,Praia Norte,praianorte,416,68.9639265097634
2010,Presidente Kennedy,presidentekennedy,417,110.322457339347
2010,Pugmil,pugmil,418,13.69884588253203
2010,Recursolândia,recursolandia,419,13.501889579681231
2010,Riachinho,riachinho,420,25.78493090688501
2010,Rio da Conceição,riodaconceicao,421,25.857485888888828
2010,Rio dos Bois,riodosbois,422,42.80827817130292
2010,Rio Sono,riosono,423,87.1179722496193
2010,Sampaio,sampaio,424,53.0218333750314
2010,Sandolândia,sandolandia,425,79.56911810224139
2010,Santa Fé do Araguaia,santafedoaraguaia,426,180.8462581861021
2010,Santa Maria do Tocantins,santamariadotocantins,427,123.58658578730208
2010,Santa Rita do Tocantins,santaritadotocantins,428,51.7409765012254
2010,Santa Rosa do Tocantins,santarosadotocantins,429,41.869536884074904
2010,Santa Tereza do Tocantins,santaterezadotocantins,430,27.41042592839912
2010,Santa Terezinha do Tocantins,santaterezinhadotocantins,431,38.9455151251254
2010,São Bento do Tocantins,saobentodotocantins,432,21.71221696891711
2010,São Félix do Tocantins,saofelixdotocantins,433,15.268923011977378
2010,São Miguel do Tocantins,saomigueldotocantins,434,130.1283439423084
2010,São Salvador do Tocantins,saosalvadordotocantins,435,34.220232618321766
2010,São Sebastião do Tocantins,saosebastiaodotocantins,436,28.87281105786805
2010,Silvanópolis,silvanopolis,438,117.14675853645281
2010,Sítio Novo do Tocantins,sitionovodotocantins,439,176.00914752063792
2010,Sucupira,sucupira,440,35.49838824624498
2010,Taguatinga,taguatinga,441,445.908126296695
2010,Taipas do Tocantins,taipasdotocantins,442,282.5294616859402
2010,Talismã,talisma,443,74.78427549006035
2010,Palmas,palmas,444,26519.87026894139
2010,Tocantínia,tocantinia,445,132.9119256333409
2010,Tocantinópolis,tocantinopolis,446,733.548334885993
2010,Tupirama,tupirama,447,33.06496742231501
2010,Tupiratins,tupiratins,448,7.4602126863132
2010,Wanderlândia,wanderlandia,449,180.0528501904616
2010,Xambioá,xambioa,450,367.873708604746
2010,Acrelândia,acrelandia,53,276.3889813038359
2010,Assis Brasil,assisbrasil,54,76.54768589908349
2010,Brasiléia,brasileia,55,816.104729504156
2010,Bujari,bujari,56,171.3038177178573
2010,Capixaba,capixaba,57,122.28091506852849
2010,Cruzeiro do Sul,cruzeirodosul,58,2999.615792014168
2010,Epitaciolândia,epitaciolandia,59,728.9900958439771
2010,Feijó,feijo,60,874.016957958095
2010,Jordão,jordao,61,267.7335052311633
2010,Mâncio Lima,manciolima,62,418.6567037325736
2010,Manoel Urbano,manoelurbano,63,75.24323688166291
2010,Marechal Thaumaturgo,marechalthaumaturgo,64,87.2351911812408
2010,Plácido de Castro,placidodecastro,65,427.415001628736
2010,Porto Walter,portowalter,66,130.14441831643896
2010,Rio Branco,riobranco,67,30597.08709379136
2010,Rodrigues Alves,rodriguesalves,68,63.9729796017403
2010,Santa Rosa do Purus,santarosadopurus,69,53.382003527398034
2010,Senador Guiomard,senadorguiomard,70,894.084313082315
2010,Sena Madureira,senamadureira,71,1478.097958812522
2010,Tarauacá,tarauaca,72,891.25594989106
2010,Xapuri,xapuri,73,553.191022599295
2010,Porto Acre,portoacre,74,237.57071088018182
2010,Alvarães,alvaraes,75,161.003218209368
2010,Amaturá,amatura,76,42.43768675483503
2010,Anamã,anama,77,33.0695996281173
2010,Anori,anori,78,125.305152615319
2010,Apuí,apui,79,278.8069604544659
2010,Atalaia do Norte,atalaiadonorte,80,80.42586025335439
2010,Autazes,autazes,81,55.31843931923792
2010,Barcelos,barcelos,82,515.786041799643
2010,Barreirinha,barreirinha,83,224.7229607635681
2010,Benjamin Constant,benjaminconstant,84,182.03555068989428
2010,Beruri,beruri,85,80.4665957339574
2010,Boa Vista do Ramos,boavistadoramos,86,109.4903111616703
2010,Boca do Acre,bocadoacre,87,340.45471604127397
2010,Borba,borba,88,171.32640620826328
2010,Caapiranga,caapiranga,89,122.52777123193052
2010,Canutama,canutama,90,221.32836036905599
2010,Carauari,carauari,91,463.205212072615
2010,Careiro,careiro,92,203.91566231851527
2010,Careiro da Várzea,careirodavarzea,93,232.0133466166133
2010,Coari,coari,94,1527.113283662263
2010,Codajás,codajas,95,184.6348833698599
2010,Eirunepé,eirunepe,96,484.335428467926
2010,Envira,envira,97,86.8038024155522
2010,Fonte Boa,fonteboa,98,49.121255056318674
2010,Guajará,guajara,99,354.99036591540676
2010,Humaitá,humaita,100,1267.793637474254
2010,Ipixuna,ipixuna,101,86.48828638350074
2010,Iranduba,iranduba,102,326.12850187463243
2010,Itacoatiara,itacoatiara,103,1925.018205922339
2010,Itamarati,itamarati,104,1522.4240355638449
2010,Itapiranga,itapiranga,105,162.2419683225235
2010,Japurá,japura,106,131.8612122781807
2010,Juruá,jurua,107,68.3203622863537
2010,Jutaí,jutai,108,170.03883804064068
2010,Lábrea,labrea,109,264.1178838431029
2010,Manacapuru,manacapuru,110,1139.394449540253
2010,Manaquiri,manaquiri,111,61.409861149216695
2010,Manaus,manaus,112,138842.7944391265
2010,Manicoré,manicore,113,639.8005271101989
2010,Maraã,maraa,114,145.01993088116922
2010,Maués,maues,115,666.3261668969129
2010,Nhamundá,nhamunda,116,283.3308069807576
2010,Nova Olinda do Norte,novaolindadonorte,117,160.33031120322312
2010,Novo Airão,novoairao,118,70.2181552429749
2010,Novo Aripuanã,novoaripuana,119,137.4308147186223
2010,Parintins,parintins,120,2767.5000868161087
2010,Pauini,pauini,121,42.07674278259129
2010,Presidente Figueiredo,presidentefigueiredo,122,656.70075357244
2010,Rio Preto da Eva,riopretodaeva,123,304.0032697140625
2010,Santa Isabel do Rio Negro,santaisabeldorionegro,124,146.53107886023952
2010,Santo Antônio do Içá,santoantoniodoica,125,24.446076620048093
2010,São Gabriel da Cachoeira,saogabrieldacachoeira,126,301.484832162396
2010,São Paulo de Olivença,saopaulodeolivenca,127,164.3263947711967
2010,São Sebastião do Uatumã,saosebastiaodouatuma,128,78.7982484223926
2010,Silves,silves,129,47.96419425336731
2010,Tabatinga,tabatinga,130,961.50996281686
2010,Tapauá,tapaua,131,48.63487540902972
2010,Tefé,tefe,132,1278.148007399022
2010,Tonantins,tonantins,133,263.3182402205348
2010,Uarini,uarini,134,25.97494162494951
2010,Urucará,urucara,135,111.8723271523712
2010,Urucurituba,urucurituba,136,293.6663371412027
2010,Amajari,amajari,137,12796.427312494921
2010,Alto Alegre,altoalegre,138,26.182819947234908
2010,Boa Vista,boavista,139,22221.982563125363
2010,Bonfim,bonfim,140,51.2561300302155
2010,Cantá,canta,141,103.1664235586754
2010,Caracaraí,caracarai,142,260.5978687558102
2010,Caroebe,caroebe,143,64.00425397061677
2010,Iracema,iracema,144,107.8692358463033
2010,Mucajaí,mucajai,145,194.0075562073054
2010,Normandia,normandia,146,27.24067119501509
2010,Pacaraima,pacaraima,147,121.15200151252671
2010,Rorainópolis,rorainopolis,148,311.13997349092733
2010,São João da Baliza,saojoaodabaliza,149,133.8981278767723
2010,São Luiz,saoluiz,150,57.8832677270316
2010,Uiramutã,uiramuta,151,10.550664640523241
2010,Abaetetuba,abaetetuba,152,1930.8877391490068
2010,Abel Figueiredo,abelfigueiredo,153,115.6224217330508
2010,Acará,acara,154,171.32023009977672
2010,Afuá,afua,155,127.43066297516901
2010,Água Azul do Norte,aguaazuldonorte,156,151.0831028371632
2010,Alenquer,alenquer,157,351.605126162175
2010,Almeirim,almeirim,158,901.0239821050591
2010,Altamira,altamira,159,2680.5547526224173
2010,Anajás,anajas,160,97.0926598857205
2010,Ananindeua,ananindeua,161,32080.59848256781
2010,Anapu,anapu,162,294.6479440374427
2010,Augusto Corrêa,augustocorrea,163,113.0562819725581
2010,Aurora do Pará,auroradopara,164,397.0053107795161
2010,Aveiro,aveiro,165,316.6633789524551
2010,Bagre,bagre,166,166.1209894399184
2010,Baião,baiao,167,141.8467452515231
2010,Bannach,bannach,168,77.04763997133827
2010,Barcarena,barcarena,169,3569.3786854076234
2010,Belém,belem,170,128155.59964552982
2010,Belterra,belterra,171,134.4992179061912
2010,Benevides,benevides,172,1335.601114851237
2010,Bom Jesus do Tocantins,bomjesusdotocantins,173,128.942856338335
2010,Bonito,bonito,174,72.49054374411912
2010,Bragança,braganca,175,1981.2082194124112
2010,Brasil Novo,brasilnovo,176,132.9434780470066
2010,Brejo Grande do Araguaia,brejograndedoaraguaia,177,49.23448211119153
2010,Breu Branco,breubranco,178,692.628058457223
2010,Breves,breves,179,1019.9070057742729
2010,Bujaru,bujaru,180,448.53515082076075
2010,Cachoeira do Piriá,cachoeiradopiria,181,34.251047002509466
2010,Cachoeira do Arari,cachoeiradoarari,182,111.82115809563882
2010,Cametá,cameta,183,1011.4266676119311
2010,Canaã dos Carajás,canaadoscarajas,184,975.371471459036
2010,Capanema,capanema,185,2136.8006642312357
2010,Capitão Poço,capitaopoco,186,370.0897359899739
2010,Castanhal,castanhal,187,8300.42412562351
2010,Colares,colares,189,1657.1137728823928
2010,Conceição do Araguaia,conceicaodoaraguaia,190,1405.514626352132
2010,Concórdia do Pará,concordiadopara,191,243.04288923754729
2010,Cumaru do Norte,cumarudonorte,192,20.086794205982997
2010,Curionópolis,curionopolis,193,222.8328988699311
2010,Curralinho,curralinho,194,178.2012970851427
2010,Curuá,curua,195,67.3847992556305
2010,Curuçá,curuca,196,289.14178911162605
2010,Dom Eliseu,domeliseu,197,938.175685166852
2010,Eldorado dos Carajás,eldoradodoscarajas,198,230.80032763515382
2010,Faro,faro,199,67.0870717394762
2010,Floresta do Araguaia,florestadoaraguaia,200,125.06185826493439
2010,Garrafão do Norte,garrafaodonorte,201,90.4573730422171
2010,Goianésia do Pará,goianesiadopara,202,503.005989599313
2010,Igarapé-Açu,igarape-acu,204,366.6688310864286
2010,Igarapé-Miri,igarape-miri,205,360.4798414683647
2010,Inhangapi,inhangapi,206,84.12499867419338
2010,Ipixuna do Pará,ipixunadopara,207,268.7771574208512
2010,Irituia,irituia,208,188.7825121046626
2010,Itaituba,itaituba,209,2945.293419245449
2010,Itupiranga,itupiranga,210,455.47092717018603
2010,Jacareacanga,jacareacanga,211,56.603650187090906
2010,Jacundá,jacunda,212,1457.354387931745
2010,Juruti,juruti,213,518.0611266023543
2010,Limoeiro do Ajuru,limoeirodoajuru,214,109.0886907371464
2010,Mãe do Rio,maedorio,215,600.924535702776
2010,Magalhães Barata,magalhaesbarata,216,21.534371834254472
2010,Marabá,maraba,217,11752.735123228871
2010,Maracanã,maracana,218,143.44068767959982
2010,Marapanim,marapanim,219,129.1069601342625
2010,Marituba,marituba,220,4143.077193614454
2010,Medicilândia,medicilandia,221,201.6460456864374
2010,Melgaço,melgaco,222,45.54967636751277
2010,Mocajuba,mocajuba,223,232.6218036762253
2010,Moju,moju,224,685.904091795029
2010,Monte Alegre,montealegre,226,442.99795089480307
2010,Muaná,muana,227,226.58575978045292
2010,Nova Esperança do Piriá,novaesperancadopiria,228,110.2409943958062
2010,Nova Ipixuna,novaipixuna,229,129.2317111330054
2010,Nova Timboteua,novatimboteua,230,109.19319906698041
2010,Novo Progresso,novoprogresso,231,1111.8219327503389
2010,Novo Repartimento,novorepartimento,232,463.640713747836
2010,Óbidos,obidos,233,301.6657265885609
2010,Oeiras do Pará,oeirasdopara,234,87.9459396540812
2010,Oriximiná,oriximina,235,1326.379642880885
2010,Ourém,ourem,236,143.2465717080987
2010,Ourilândia do Norte,ourilandiadonorte,237,520.3890349521333
2010,Pacajá,pacaja,238,582.965514989202
2010,Palestina do Pará,palestinadopara,239,72.58574463788291
2010,Paragominas,paragominas,240,2674.462097076433
2010,Parauapebas,parauapebas,241,6399.51016195137
2010,Pau D Arco,paudarco,242,68.36854714479969
2010,Peixe-Boi,peixe-boi,243,50.11527419924647
2010,Piçarra,picarra,244,149.48478605800182
2010,Placas,placas,245,107.957932241091
2010,Ponta de Pedras,pontadepedras,246,131.9147538095816
2010,Portel,portel,247,458.133489730546
2010,Porto de Moz,portodemoz,248,296.2510371406634
2010,Prainha,prainha,249,194.41908229577348
2010,Primavera,primavera,250,70.84912176537159
2010,Quatipuru,quatipuru,251,81.7003478852276
2010,Redenção,redencao,252,3371.530519838977
2010,Rio Maria,riomaria,253,424.36773736651503
2010,Rondon do Pará,rondondopara,254,990.913989992327
2010,Rurópolis,ruropolis,255,236.4818389099052
2010,Salinópolis,salinopolis,256,686.918376666789
2010,Salvaterra,salvaterra,257,283.8725787527767
2010,Santa Bárbara do Pará,santabarbaradopara,258,133.7295077807665
